,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue157,hsa.mir.499a,-1.95474601,0.009985222,-1.047679387,0.209336018,-0.284152065,0.771112774,0.080087335,0.914694086,1.089347525,0.926527758,2.081674772,0.860806785,1.320215498,0.911086547,-0.6954073,0.486866036,0.437495789,0.614102743,0.441534614,0.581926951,0.421306396,0.51262095,0.471734142,1
pvalue158,hsa.mir.500a,-2.837010523,3.67E-06,1.579067863,0.071221,-1.334524485,0.141705772,0.878009355,0.463926132,-0.922045279,0.216978683,1.197529176,0.042292465,-1.400137768,0.646335605,1.189066064,0.079525323,-0.885149397,0.443616217,0.321049243,0.695160019,0.068165354,0.099262771,0.054511202,1
pvalue159,hsa.mir.5010,-2.458729805,6.28E-06,0.55924327,0.520496353,0.391233531,0.644494694,0.012919607,0.989304763,-0.43809925,0.945683375,-0.752679959,0.871791217,-1.002906245,0.927803856,0.421426528,0.551558515,0.093422619,0.909380464,-0.291127707,0.721597789,0.773881147,0.77805433,0.770338068,1
pvalue160,hsa.mir.503,-1.61411874,1.65E-05,-0.818023601,0.305829999,-0.824809264,0.310132746,-1.676941116,0.010539131,0.35692734,0.955525678,1.212217171,0.867009707,-0.874224002,0.928451968,-0.652064384,0.345662456,-0.30776002,0.624606145,-1.844742561,0.084489701,0.19646884,0.338678332,0.254791453,1
pvalue161,hsa.mir.508,-2.184477294,2.84E-05,-0.698146527,0.40161293,-0.092081044,0.927563498,0.595512254,0.527462796,0.069827214,0.978865652,0.128101154,0.983915851,-1.433841608,0.846989397,-0.617610806,0.461448368,-0.035138766,0.958296907,0.031807972,0.962248265,0.85678824,0.881089058,0.876123482,1
pvalue162,hsa.mir.509.2,-2.235548991,4.59E-05,-0.261909005,0.766041025,0.12704761,0.884139501,0.199385956,0.819682516,0.210575862,0.754316838,0.3737443,0.934339391,-1.839833737,0.85178047,-0.16864196,0.825358922,0.266970695,0.690819768,-0.302105605,0.692471855,0.871483344,0.869843356,0.866773913,1
pvalue163,hsa.mir.509.3,-2.468884296,7.29E-06,-0.171595371,0.846403048,0.425622652,0.61425158,0.644683178,0.491767758,0.067191162,0.928882478,0.017294051,0.988309016,-0.752064806,0.765184031,-0.146806966,0.857354069,0.420089627,0.582919902,0.373437662,0.609272936,0.837659751,0.843943033,0.839919334,1
pvalue164,hsa.mir.5091,-1.741889553,0.004622572,0.468494741,0.611374828,-0.755587557,0.423271302,-1.376768003,0.139749513,-0.614577457,0.93503719,-0.33560829,0.969206266,0.146759799,0.980098693,0.086773674,0.897297385,-0.817085751,0.250427809,-1.280495983,0.140167637,0.236237082,0.266722218,0.22444875,1
pvalue165,hsa.mir.514a.2,-2.459481633,2.53E-05,0.467398014,0.575000686,0.336428485,0.698913623,0.156229612,0.858099688,-0.278612776,0.909305591,0.557361985,0.867936141,-1.509148359,0.914201396,0.343896691,0.638077007,0.502572325,0.491827239,-0.350002098,0.701520785,0.712680423,0.737655638,0.725813999,1
pvalue166,hsa.mir.539,-4.036831198,1.53E-25,1.963608583,0.004516692,1.520824303,0.058177707,2.448713279,0.000659826,-3.044419576,0.588898306,-2.255422541,0.690882641,-2.455842536,0.669064466,1.081625041,0.333406856,0.92478801,0.423260808,1.714980592,0.1087485,0.254918111,0.321300328,0.263442245,1
pvalue167,hsa.mir.548b,-3.28707368,3.37E-09,1.539982823,0.056400978,0.962377989,0.264795833,1.296785634,0.129680997,-1.568757643,0.749628157,-1.122966336,0.742305422,-1.528408498,0.692514015,0.932209167,0.265630703,0.524564352,0.544913324,0.679995966,0.432483733,0.699406516,0.728448674,0.714380691,1
pvalue168,hsa.mir.550a.2,-3.006179865,5.81E-07,1.085401104,0.228382523,0.870653448,0.318355374,0.890613938,0.368303589,-1.223047511,0.730343806,-0.32944238,0.933008173,-0.92583538,0.174102594,0.61500687,0.477897542,0.706221411,0.398909146,0.504076442,0.56069142,0.839229427,0.862002299,0.856418491,1
pvalue169,hsa.mir.551b,-1.745729945,1.60E-05,-1.247366091,0.112066251,-0.385025861,0.682166915,-0.552459131,0.592002729,-0.341586052,0.890336095,-1.752515001,0.805679075,-1.047098351,0.858207771,-1.292883604,0.106923106,-0.860782956,0.212592958,-0.873407978,0.205677271,0.290038872,0.282854238,0.243113653,1
pvalue170,hsa.mir.5586,-2.506894945,2.61E-05,-0.200976368,0.815053411,0.884554036,0.363281788,0.308596484,0.716782022,1.118342116,0.721241223,-0.662837854,0.856038422,0.056083748,0.992599142,0.158098347,0.846498867,0.558874565,0.444942373,0.31678433,0.678586533,0.88191752,0.881718191,0.879076484,1
pvalue171,hsa.mir.5683,-4.056628663,8.40E-22,1.2980176,0.098178884,2.140916702,0.013256514,2.625087577,5.21E-05,-1.420371789,0.736607681,-2.136849363,0.601963771,-2.450558155,0.545631737,0.966884338,0.40260166,1.503965251,0.179805527,1.877066662,0.079173639,0.15761669,0.252517892,0.182630285,1
pvalue172,hsa.mir.576,-2.425606325,7.72E-05,-0.444544964,0.604127703,1.009865354,0.236476795,0.220651974,0.846455841,2.143063033,0.778574128,0.715380998,0.90296122,0.469536729,0.957010076,0.168818817,0.83630126,1.065400297,0.13361235,0.270760839,0.740852976,0.406837976,0.372848541,0.339663917,1
pvalue173,hsa.mir.577,-2.953569316,2.92E-07,0.727992677,0.29669909,1.157818312,0.092325985,0.69669125,0.440128721,0.409775792,0.969060501,-0.784132677,0.940588659,0.519221787,0.957130568,0.870437277,0.316962809,0.867702097,0.299976663,0.886335232,0.307561158,0.655871041,0.724746382,0.704747429,1
pvalue174,hsa.mir.582,-2.698408033,4.26E-06,0.514269525,0.577872122,0.954237583,0.230162266,0.221415932,0.819579295,-1.207957984,0.753932434,-0.825469695,0.816610016,-0.849381642,0.875994304,0.027630475,0.973013946,0.6096493,0.388693558,-0.082864102,0.919193133,0.713355001,0.696355071,0.685000332,1
pvalue175,hsa.mir.584,-2.635837529,1.00E-05,0.250294912,0.779239741,1.163256287,0.158629916,0.216300847,0.850702088,-0.571022956,0.431593382,-0.517447963,0.475182206,-1.126603521,0.704431984,0.037286535,0.96360106,0.898816391,0.204091449,-0.143266439,0.860752874,0.402794458,0.364131814,0.33039938,1
pvalue176,hsa.mir.585,-2.797831925,3.28E-08,-0.795528163,0.300482689,1.796559797,0.013977229,0.465576186,0.622734826,-0.026252245,0.997567165,-2.996080648,0.837862962,-2.960462136,0.849157733,-0.747868844,0.412824865,0.870923222,0.207635437,-0.288940374,0.723628905,0.126180205,0.125705208,0.085880198,1
pvalue177,hsa.mir.589,-2.224888382,7.58E-07,-0.088162644,0.919135358,0.048022843,0.948324707,0.098224531,0.905668694,-0.471930102,0.937523868,-0.48334574,0.95968621,-0.427612795,0.854399101,-0.267913923,0.725849853,-0.110830657,0.875491823,-0.062482976,0.929626384,0.987488658,0.987933549,0.987863582,1
pvalue178,hsa.mir.590,-2.050617856,0.000165986,-1.036205243,0.188796964,-0.510529416,0.613769295,0.595657539,0.568211982,0.773778125,0.889475741,0.712348968,0.939025836,-0.260721646,0.972363353,-0.740390061,0.376548548,-0.239506065,0.743342157,0.345552298,0.587178237,0.574728285,0.605989727,0.58258026,1
pvalue179,hsa.mir.592,-3.315931701,2.86E-11,1.277705509,0.18396604,1.568042832,0.070300551,1.314794481,0.148212528,-2.275290131,0.746602841,-1.222008475,0.668346561,-1.752295632,0.655012146,0.583281095,0.523411656,1.19852068,0.14311463,0.767313569,0.376577698,0.46302804,0.499582082,0.466735994,1
pvalue180,hsa.mir.616,-3.033436347,3.16E-09,0.901503174,0.261268822,1.119425812,0.200210091,1.136737263,0.255642459,-0.444423482,0.957978046,-3.832903647,0.734147222,-3.410080427,0.792621365,0.868327572,0.235042705,0.294355128,0.699986203,0.227875381,0.780853313,0.657454789,0.635764423,0.619189234,1
pvalue181,hsa.mir.624,-3.491747268,3.77E-10,2.088276819,0.003208627,0.423240752,0.609621304,0.838493288,0.308848889,-0.543504267,0.491550372,0.435308005,0.925789811,-0.539581697,0.866040858,1.762584465,0.094772245,0.588667593,0.630858559,0.605659565,0.600024164,0.092354607,0.110411591,0.07102326,1
pvalue182,hsa.mir.627,-1.828914359,3.66E-05,-0.758609941,0.308954937,-1.080247319,0.176625953,-0.030759572,0.96712229,0.724663012,0.86083546,1.926895879,0.757945389,0.405686959,0.939225607,-0.492379966,0.519323864,-0.393291066,0.60676715,0.07868127,0.906677833,0.825030465,0.830193342,0.825695073,1
