,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue241,hsa.mir.9.3,1.351072303,0.443136491,-2.771715573,0.151840548,-1.463645902,0.491065851,-0.586783749,0.889167577,1.438300033,0.089810696,-0.041956142,0.972886071,-0.08005494,0.935128858,-0.945003025,0.150959994,-0.629494809,0.302351552,-0.156530339,0.766700299,0.382512158,0.41313462,0.392073667,1
pvalue242,hsa.mir.92a.1,-0.128516207,0.947342137,-1.227356965,0.549250148,-0.467423811,0.824537501,0.561997336,0.855617892,2.222488263,0.565447695,0.490996755,0.845190981,-0.681883438,0.477541826,0.162647375,0.799297605,-0.044940045,0.941037935,0.003386527,0.995192429,0.988789172,0.988337229,0.988293695,1
pvalue243,hsa.mir.92b,1.736801431,0.428871712,-3.989242807,0.106860348,-1.19777709,0.694271882,-0.701079386,0.814809087,1.12682379,0.102600571,-0.164200661,0.898528294,-0.484096836,0.485440232,-2.16435156,0.008661386,-0.485771733,0.360255223,-0.578330445,0.271761568,0.01893744,0.073729489,0.034991695,1
pvalue244,hsa.mir.935,1.619206097,0.374075036,-1.538400787,0.530729237,-2.143442373,0.278692761,-1.332805848,0.570137213,0.971174412,0.721358101,1.442483615,0.566447051,-0.464530646,0.603363141,0.225066181,0.701728425,-0.011138913,0.984686828,-0.475026044,0.458545442,0.675902855,0.697529181,0.68868572,1
pvalue245,hsa.mir.937,-0.482956403,0.784149975,-0.517200687,0.787921512,1.908727832,0.447099686,1.334727641,0.748144732,0.395399999,0.921938104,-1.128477544,0.771693606,-0.190698248,0.962244297,-0.249608211,0.734391246,-0.021407029,0.976013154,0.647595202,0.324040025,0.32247047,0.308801458,0.286265225,1
pvalue246,hsa.mir.939,0.253275244,0.904089191,-1.075414375,0.633138734,-0.409200183,0.855282395,0.189979418,0.938745682,0.086647379,0.916440516,-0.4116072,0.686549625,-0.76156054,0.45436231,-0.649824646,0.333305976,-0.476313873,0.41812014,-0.332200739,0.553398858,0.791429728,0.781868011,0.776749762,1
pvalue247,hsa.mir.940,-0.677536527,0.420370888,1.202439084,0.572151533,-0.588260593,0.562330653,1.932787642,0.653051165,-1.166076236,0.402197006,1.631880931,0.109047625,-1.924344309,0.530961151,0.214666749,0.71483351,-0.160006267,0.792123822,0.033683488,0.954196364,0.928787054,0.928580598,0.927860895,1
pvalue248,hsa.mir.942,0.576576741,0.679206499,-0.697593326,0.670877917,-1.098648097,0.522193902,-0.133552229,0.941187496,0.385328862,0.719300152,0.301905597,0.778851496,-0.673492227,0.548506441,-0.158758157,0.789615766,-0.465401318,0.447970747,-0.432348838,0.468676491,0.843864889,0.839600276,0.837156225,1
pvalue249,hsa.mir.95,-0.316830398,0.76879982,-0.168434763,0.896060858,3.071464037,0.373223632,1.057151201,0.740832455,0.255250694,0.798527168,-0.866165212,0.45419095,-1.933767197,0.647167788,-0.211554056,0.728841188,0.293988777,0.607628229,-0.610073358,0.341771524,0.459560353,0.47670383,0.458257781,1
pvalue250,hsa.mir.99b,-0.178824171,0.90665945,-0.11423963,0.948001937,-1.514994027,0.35704368,1.230284871,0.760180324,0.201926191,0.960069556,0.959758574,0.818356221,-0.42494725,0.914238082,0.065576363,0.916938388,-0.742820253,0.332472045,0.417358016,0.47759473,0.282055673,0.351117491,0.316390734,1
