,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue163,hsa.mir.3615,-0.645807431,0.45225555,1.056992071,0.469109583,-0.290507381,0.842844546,2.883423567,0.140313793,-0.038675982,0.970294546,-0.766874259,0.847055356,-1.231014518,0.267460461,0.625041334,0.247336075,-0.766418752,0.298414408,0.217683753,0.710946043,0.132975693,0.182733411,0.148606287,1
pvalue164,hsa.mir.363,-1.996234135,0.000906549,2.975084116,0.094292915,4.119046293,0.101523377,1.299607061,0.208149905,-2.53769633,0.57059233,-2.868927821,0.513392261,-2.643025315,0.52853558,0.701777751,0.245478865,0.741388322,0.219677348,-0.268475423,0.704743726,0.206064219,0.246698804,0.219965044,1
pvalue165,hsa.mir.3653,-0.408988277,0.630594785,-0.216559028,0.847623045,0.204147424,0.853580275,1.420881911,0.574230872,-0.341873196,0.729238742,0.397408035,0.701336987,-1.438790296,0.336553586,-0.397765798,0.531207046,0.429753325,0.433339117,-0.195234085,0.748761963,0.441112308,0.432465561,0.415126539,1
pvalue166,hsa.mir.365a,-1.335732226,4.91E-05,1.148504927,0.109438345,3.007769988,2.55E-06,2.76353146,0.192992824,-1.156286659,0.141035326,-2.347487377,0.001625731,-3.050520607,0.571754019,0.267892496,0.612397552,0.099592652,0.859602051,-0.318882586,0.622873458,0.79407785,0.806883798,0.802683263,1
pvalue167,hsa.mir.3677,-2.787322201,4.89E-05,2.965227274,0.036082688,3.171770186,0.036947766,4.626723167,0.005021648,-2.094194126,0.737477741,-2.007964731,0.750916332,-3.329993301,0.59254754,1.295888065,0.095903002,1.459493065,0.065743513,0.909026693,0.267873933,0.168980632,0.266576496,0.21836414,1
pvalue168,hsa.mir.369,-0.899317617,0.112043916,0.054355537,0.961366244,1.192769219,0.2907101,1.488284395,0.417448722,-0.708827542,0.427131104,-2.001116545,0.584796574,-2.21501732,0.104923295,-0.410277197,0.461927643,-0.536943522,0.322334717,-0.515086632,0.358947832,0.761149218,0.741191723,0.735339553,1
pvalue169,hsa.mir.374a,-0.632046573,0.451684345,2.109872127,0.123690986,-1.583234906,0.088300077,3.048568738,0.106423955,-0.632981804,0.602581722,1.564588665,0.084721991,-1.095661008,0.352826586,0.63984806,0.252106223,-0.345961882,0.629865543,0.431750778,0.438228684,0.388826718,0.426223866,0.404687913,1
pvalue170,hsa.mir.374b,-0.332140323,0.663695186,1.114285822,0.586379543,0.939542597,0.644198994,1.821229839,0.413467788,-1.621484124,0.325537651,-0.784739247,0.276698096,-2.255560667,0.182993836,-0.475846245,0.401860784,0.058041045,0.909638127,-0.713105676,0.208551109,0.465053696,0.485913001,0.470450296,1
pvalue171,hsa.mir.375,-1.110929618,0.034327107,2.53507738,0.193552238,0.686697471,0.546992474,0.974762452,0.469643546,-1.874030382,0.05464849,-1.121093706,0.264364,-1.494307703,0.196193501,0.294759632,0.560069107,-0.094978328,0.864951755,-0.127738708,0.840314768,0.85588507,0.8500469,0.847917467,1
pvalue172,hsa.mir.376c,-1.661494769,0.010083318,0.265281779,0.808901444,3.852856641,0.043143594,2.565656649,0.171464754,-1.110574705,0.770459169,-3.287095613,0.385931612,-2.917092655,0.429787992,-0.173355624,0.775229124,0.202814938,0.726222499,0.180037505,0.758880673,0.892925059,0.897193341,0.895972261,1
pvalue173,hsa.mir.377,-1.289140411,0.0684447,0.679954132,0.495189976,2.649544804,0.141977263,1.71542972,0.311573046,-0.883917392,0.213288233,-2.26781039,0.032293233,-1.949412214,0.018641818,0.143233733,0.820761161,0.045360834,0.944665015,0.04402866,0.941829232,0.995746931,0.995674489,0.995667864,1
pvalue174,hsa.mir.378a,-0.538413093,0.733029818,0.3523748,0.847142906,1.526089308,0.515226289,0.088478126,0.959062204,-0.059647628,0.965873495,-0.42813919,0.732461394,0.422688119,0.791595878,0.171706464,0.777106098,0.498465968,0.383207719,0.418931357,0.480585545,0.807501068,0.813374017,0.810195853,1
pvalue175,hsa.mir.378c,-1.369332938,0.003135593,0.749841539,0.653942508,1.809637248,0.020685774,3.282710459,0.034880875,-2.578614525,0.744485177,-1.458940865,0.056983486,-2.779471595,0.001932329,-0.885878366,0.228550629,0.490545463,0.365869064,-0.008059391,0.989042729,0.150635136,0.203940846,0.169109102,1
pvalue176,hsa.mir.3913.1,1.947179648,0.346847644,-2.7565065,0.255070637,-1.23919003,0.616879295,-2.183027492,0.143058943,0.397706835,0.806947671,-0.171353657,0.914002058,0.264800465,0.790070006,-0.962944597,0.103832658,-0.440805531,0.398857645,-0.617146089,0.269336133,0.422236583,0.416647958,0.395865263,1
pvalue177,hsa.mir.3913.2,0.126172862,0.931789327,-0.441550856,0.783595591,0.886418069,0.693211797,-1.320981198,0.450017117,1.01815135,0.567102523,-0.574161523,0.757339654,1.582592428,0.40385521,0.306673512,0.605318016,-0.005145709,0.993889396,0.009075623,0.988494742,0.907094593,0.903758163,0.902773281,1
pvalue178,hsa.mir.3928,2.544329955,0.351453454,-3.874981473,0.179287656,-0.530649857,0.874394951,-2.118098545,0.533659768,0.590359424,0.675266582,-0.061280665,0.96711655,-1.106556051,0.450773573,-1.555129235,0.01088893,-0.158379233,0.755786691,-1.393942433,0.020666314,0.0113981,0.015138963,0.007436418,1
