,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue156,hsa.mir.33a,0.145495174,0.921719992,-0.103621172,0.968123508,-0.033581575,0.983939377,-0.572189244,0.780117404,-0.8457204,0.704412242,-0.931899427,0.654278462,0.744975861,0.297943015,-0.562737537,0.298415947,-0.444572051,0.381316046,-0.137028266,0.791501317,0.697663778,0.696752617,0.690848497,1
pvalue157,hsa.mir.33b,0.664205878,0.869540498,0.25248285,0.969467656,-0.63645323,0.882789959,-1.022832095,0.820161445,-0.765710638,0.365453275,0.401977104,0.578322182,-1.037928304,0.842655631,-0.371522735,0.463653396,-0.215742633,0.649164516,-1.045214471,0.083081033,0.309578161,0.374589654,0.346585367,1
pvalue158,hsa.mir.340,0.083763795,0.839165569,-0.975200615,0.198312111,0.259617697,0.892251295,0.692867552,0.881993899,-0.135841453,0.822065352,-1.355920127,0.024652401,-2.534848593,0.59529979,-0.71171194,0.194371864,-0.26549641,0.576980563,-0.611364228,0.237288841,0.507261167,0.509181977,0.49616862,1
pvalue159,hsa.mir.342,-0.983554428,0.070103871,1.006456981,0.307462437,1.538450492,0.602362309,1.935508323,0.728582862,-0.917190605,0.245029372,-1.434839,0.119937069,-1.572991471,0.040873688,0.479817112,0.400238266,0.456003332,0.438008426,0.611523565,0.27361947,0.715287862,0.742914936,0.736067538,1
pvalue160,hsa.mir.345,-0.031219004,0.970744585,0.186506367,0.950157466,-0.373093002,0.74045155,0.945361541,0.824782454,0.146219556,0.899122059,0.633035716,0.3060927,0.387988791,0.622703135,0.244201437,0.66204306,0.05610971,0.916819451,0.703875885,0.16635464,0.506310773,0.477025581,0.462340782,1
pvalue161,hsa.mir.34a,0.59599889,0.587455332,-0.732667096,0.571202437,0.273482571,0.955868049,-1.00207592,0.55974711,0.162037268,0.821200183,-0.68586355,0.206591954,-2.556144862,0.764582522,-0.404305201,0.397980836,-0.261094646,0.570551338,-1.856223804,0.016764508,0.033543929,0.121549179,0.0675603,1
pvalue162,hsa.mir.34c,-1.428247549,0.016685714,2.028543336,0.346957839,1.838649795,0.623385501,1.895821555,0.6042454,-1.428200533,0.089686104,-1.633974444,0.123970464,-1.644417562,0.088653097,1.082176181,0.097951515,0.84497105,0.235810106,0.96852392,0.146826911,0.312149129,0.417023384,0.381000876,1
pvalue163,hsa.mir.3605,0.329097501,0.627754592,-2.723259656,0.001912546,0.226687302,0.913725261,0.944567595,0.784398948,1.119893597,0.244664431,-0.623412929,0.533214234,-0.17926491,0.845394536,-2.082955488,0.048527974,-0.243249322,0.617930753,0.274535715,0.54945554,0.023452751,0.139488796,0.061290649,1
pvalue164,hsa.mir.3607,14.46543708,0.024787107,-14.5751564,0.026338952,-15.09561065,0.021762209,-15.21412411,0.020696004,0.567604222,0.467615388,0.403228772,0.560982878,1.034273861,0.149039795,-0.740187059,0.122294353,-1.2019404,0.024577577,-0.953864711,0.074679793,0.090851541,0.081242175,0.062805402,1
pvalue165,hsa.mir.361,0.945373798,0.34113561,-1.107026755,0.370814107,-0.969438215,0.58276709,-1.422661651,0.295474046,0.253143809,0.807893534,-1.24735838,0.558103158,-1.866640984,0.708890204,-0.476327942,0.290096851,-1.16758403,0.02678652,-1.667169254,0.009305994,0.013417476,0.022948424,0.011611833,1
pvalue166,hsa.mir.3613,0.439029864,0.765501262,-1.237677269,0.492093735,2.108344383,0.54812021,-0.196924434,0.939078582,0.296082247,0.780384255,-0.724534236,0.43422739,-0.681631574,0.728782997,-0.759672829,0.175428958,-0.02240361,0.964840081,-0.419527009,0.391247568,0.475747183,0.500017307,0.485764821,1
pvalue167,hsa.mir.3614,-0.253112192,0.950987546,1.634731455,0.752510938,-0.14735167,0.973542304,-0.592453937,0.88441473,-0.664540546,0.610172485,-1.060217345,0.657535616,0.044951143,0.974178653,0.49600267,0.507801,-0.645029659,0.441554746,-0.521218884,0.534264064,0.053064195,0.062391598,0.045773759,1
pvalue168,hsa.mir.3615,0.638973841,0.787192264,-0.882883365,0.733648075,-0.873339808,0.752972719,-0.162306776,0.956857421,0.061695297,0.941125024,1.148874576,0.124173195,-0.131281078,0.896455622,-0.416537243,0.457903512,0.035734791,0.947049122,-0.014403944,0.977442909,0.820743459,0.836932625,0.833904311,1
pvalue169,hsa.mir.362,0.834170525,0.759094062,0.238220292,0.967344196,-1.264606101,0.655700163,-1.795742797,0.564154744,-0.233781992,0.815531518,-0.749081488,0.298732828,-0.91502817,0.821573374,0.0431498,0.921396137,-1.153274447,0.03316169,-1.613940256,0.01339353,0.00510412,0.012823182,0.005233373,1
pvalue170,hsa.mir.363,0.60909064,0.823689095,-1.754362706,0.543325908,-0.993174757,0.722589106,1.152734432,0.859595802,-0.576176281,0.468058828,-0.786550713,0.85006624,-1.097304298,0.115368391,-1.486737896,0.013466168,-0.973973047,0.081658752,-0.159226275,0.723598312,0.02247952,0.039146548,0.023488292,1
pvalue171,hsa.mir.3651,-0.843850626,0.418150455,1.760741201,0.635079309,0.714784109,0.545776343,0.910984854,0.627665067,-0.70954968,0.511637658,-0.051637898,0.968079028,0.759578585,0.463455245,0.711055218,0.280333488,0.505611134,0.464411036,0.98794589,0.139787373,0.445111161,0.48545047,0.46526291,1
pvalue172,hsa.mir.3653,1.190181629,0.819790347,-0.524696035,0.937617275,-1.136867533,0.836918926,-2.094998501,0.694977783,0.813251047,0.473641469,0.217536047,0.864670056,0.460885532,0.857486223,0.194690764,0.673395208,-0.49998226,0.345393156,-1.036613176,0.085804244,0.120365177,0.157380913,0.130147293,1
pvalue173,hsa.mir.365a,0.090560017,0.913022548,-0.077494863,0.974543117,-0.094120722,0.934496321,0.361963445,0.933213201,-0.582891137,0.513102718,-0.880515402,0.197495505,-1.408953959,0.079747597,-0.292651722,0.561872051,-0.45017813,0.372808277,-0.500046703,0.343806306,0.764150957,0.754153403,0.749680067,1
pvalue174,hsa.mir.3677,0.077888513,0.96836945,-1.005931019,0.62560566,-0.090554315,0.975096671,1.256060839,0.800114583,2.262206746,0.43386115,1.549155474,0.634102177,1.385442107,0.623917961,0.035752517,0.953003305,0.619188715,0.26984872,1.119841826,0.032986427,0.103847289,0.101653822,0.083163153,1
pvalue175,hsa.mir.374a,-0.179731835,0.756333102,1.009484911,0.729163813,-0.421713591,0.699307269,0.53364281,0.845674937,-0.692006105,0.310898583,-0.36039325,0.707389311,-1.411963023,0.477026422,0.310940489,0.512987401,-0.395463796,0.489115655,-0.332193764,0.538930389,0.502244682,0.498302533,0.484983413,1
pvalue176,hsa.mir.374b,0.015023952,0.977542676,-0.243285655,0.855073422,0.520342032,0.857016602,0.459250335,0.848682493,-0.941300686,0.227145086,-0.551709476,0.483407259,-1.182610132,0.095701436,-0.57385028,0.305894775,0.131643412,0.78077276,-0.27776413,0.600869474,0.578556127,0.600979487,0.589985606,1
pvalue177,hsa.mir.375,-0.910758168,0.303888631,1.499337064,0.160742729,0.379427605,0.747271668,5.812757134,0.24183333,-0.481447913,0.908768389,0.035930025,0.993177219,-0.940076539,0.818031935,0.756608142,0.202792794,0.205655906,0.750897567,0.869707742,0.148774306,0.328226572,0.356641355,0.336610547,1
pvalue178,hsa.mir.378a,0.955457319,0.786322446,-1.217777183,0.755550307,-0.784804112,0.826572633,-1.280510818,0.734901724,-0.251767771,0.696501268,-0.381134883,0.500269448,-1.203813434,0.675054234,-0.834919906,0.100644673,-0.607455583,0.193002527,-1.308182995,0.025372239,0.104106521,0.107655448,0.085041709,1
